map,prompt,survey_point_id,transcription,note,category,sourced_elsewhere
253,"(the shoes) do not fit (me)",4,n′+iː ˈ+j+i+ṟ+ə+n,,,0
253,"(the shoes) do not fit (me)",5,n′+iː ˈ+ɣ+ü+r′+ə+n,,,0
253,"(the shoes) do not fit (me)",7,n′+iː ˈ+j+i+ṟ+ə+n,,,0
253,"(the shoes) do not fit (me)",8,n′+iː ɪ+r′+ə+n,,,0
253,"(the shoes) do not fit (me)",9,n′+iː ˈ+i+r′+ə+n,,,0
253,"(the shoes) do not fit (me)",11,n′+iː ˈ+i+r′+ə+n,,,0
253,"(the shoes) do not fit (me)",12,n′+iː ˈ+r′+ə+n,,,0
253,"(the shoes) do not fit (me)",13,n′+iː+l′ … r+uː+n+ə+x,i.e. ‘níl (na bróga) rúnach (dom)’,,0
253,"(the shoes) do not fit (me)",14,n′+iː ˈ+i+r′+ə+n,,,0
253,"(the shoes) do not fit (me)",15,n′+iː r′+uː+ˈ+n+iː+ə+n,,,0
253,"(the shoes) do not fit (me)",16,n′+iː r′+uː+ˈ+n+iː+ə+n,,,0
253,"(the shoes) do not fit (me)",17,n′+iː ṟ+uː+ˈ+n+iː+ə+n,,,0
253,"(the shoes) do not fit (me)",18,n′+iː ˈ+l′+uː+n+iː+ᵊ+n,,,0
253,"(the shoes) do not fit (me)",19,n′+iː r′+uː+ˈ+n′+iː+ə+n,,,0
253,"(the shoes) do not fit (me)",20,n′+iː r+uː+n+ɪː+n,,,0
253,"(the shoes) do not fit (me)",21,n′+iː r+uː+ˈ+n+iː+ə+n,,,0
253,"(the shoes) do not fit (me)",22,n′+iː ˈ+e+r′+ə+s,,,0
253,"(the shoes) do not fit (me)",23,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",24,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",25,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",27,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",28,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",29,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",30,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",31,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",32,n′+iː+l′ … f′+e+l′+uː+n+ə+x,i.e. ‘níl (na bróga) feiliúnach (dom)’,,0
253,"(the shoes) do not fit (me)",33,n′+iː ˈ+oː+r′+ə+n (ˈ+l′+oː+n+ə+n),,,0
253,"(the shoes) do not fit (me)",34,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",35,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",36,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",37,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",39,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",40,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",41,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",42,ɴ′+iː ˈ+è+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",43,n′+iː ˈ+è+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",44,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",45,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",46,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",47,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",48,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",49,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",50,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",51,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",52,n′+iː ˈ+e+l′+ə+n,,,0
253,"(the shoes) do not fit (me)",53,n′+iː ˈ+uː+n+ə+n,,,0
253,"(the shoes) do not fit (me)",54,ɴ′+iː oː+r′+iː+n,,,0
253,"(the shoes) do not fit (me)",55a,n′+iː ˈ+õː+n+ə+n,,,0
253,"(the shoes) do not fit (me)",56,n′+iː ˈ+oː+n+ə+n,,,0
253,"(the shoes) do not fit (me)",57,n′+iː ˈ+oː+ř′+ə+n,,,0
253,"(the shoes) do not fit (me)",58,n′+iː ˈ+oː+n+ə+n,,,0
253,"(the shoes) do not fit (me)",59,n′+iː ˈ+oː+r+ə+n,,,0
253,"(the shoes) do not fit (me)",60,n′+iː ǫː+r+ə+n,,,0
253,"(the shoes) do not fit (me)",61,ɴ′+iː ˈ+ɔː+r+ə+n,,,0
253,"(the shoes) do not fit (me)",62,ɴ′+iː ˈ+ǫː+r+ə+n,,,0
253,"(the shoes) do not fit (me)",65,h+ɑ ˈ+n+ɔː+r+ə+n,,,0
253,"(the shoes) do not fit (me)",66,h+ɑ ˈ+n+ö+r+ə+n,,,0
253,"(the shoes) do not fit (me)",68,h+ɑ ˈ+r+è+i+r+ə+n,,,0
253,"(the shoes) do not fit (me)",68,h+ɑ ˈ+r+ə+λ+r+ə+n,,,0
253,"(the shoes) do not fit (me)",69,n′+i+l′ … f′+r+ö+g+r+ɑ,i.e. ‘níl (na bróga) freagrach (dom)’,,0
253,"(the shoes) do not fit (me)",72,h+ɑ ˈ+n+ɔː+r+ə+n,,,0
253,"(the shoes) do not fit (me)",73,h+ɑ ˈ+n+ə+ᴛ+ɑ+l+ə+n,"i.e. 3.sg.pres. of ‘fiteáil’ (< engl. ‘fitting’), generally used in Donegal Irish",,0
253,"(the shoes) do not fit (me)",74,h+ɑ ˈ+n+ɔː+r′+ə+n,,,0
253,"(the shoes) do not fit (me)",75,n′+iː ˈ+ɔ̨ː+r′+ə+n,,,0
253,"(the shoes) do not fit (me)",76,n′+iː ˈ+ɔː+ṟ+ə+n,,,0
253,"(the shoes) do not fit (me)",77,ɴ′+i+ə+l′ … f+ɔː+r+ʃ+ṭ′+ə+n′,i.e. ‘níl (na bróga) ag fóirstean (dom)’,,0
253,"(the shoes) do not fit (me)",78,n′+iː ˈ+ɔː+r′+ə+n,,,0
253,"(the shoes) do not fit (me)",78,n′+iː ˈ+ɔ̃ː+n+ə+n,,,0
253,"(the shoes) do not fit (me)",79,ɴ′+iː ˈ+ɔː+r′+ə+n,,,0
253,"(the shoes) do not fit (me)",80,n′+iː ˈ+ɔː+r″+ə+n,,,0
253,"(the shoes) do not fit (me)",81,n′+i+ə+l′ … f+ɔː+r+ʃ+ṯ+ə+n′,i.e. ‘níl (na bróga) ag fóirstean (dom)’,,0
253,"(the shoes) do not fit (me)",82,ɴ′+iː ˈ+ɔː+r+ə+n,,,0
253,"(the shoes) do not fit (me)",83,n′+i+ə+l′ … f+ɔː+š+ṭ+ə+n,i.e. ‘níl (na bróga) ag fóirstean (dom)’,,0
253,"(the shoes) do not fit (me)",84,n′+iː ˈ+j+oː+n+ə+n,,,0
253,"(the shoes) do not fit (me)",85,n′+iː+l′ … f+ɔː+r+ʃ+ṭ′+ə+n,i.e. ‘níl (na bróga) ag fóirstean (dom)’,,0
253,"(the shoes) do not fit (me)",86,n′+iː ˈ+ɔː+r′+ə+ɴ,,,0
/*<L 309>*/
/*<M 254 doing, making VN>*/
/*<F déanamh, díonamh, teanadh>*/
254,"doing, making VN",1,d′+j+a+n+ə,,,0
254,"doing, making VN",2,d′+j+a+n+ə,,,0
254,"doing, making VN",3,ḏ+i+a+n+ə,,,0
254,"doing, making VN",4,d′+j+a+n+ə,,,0
254,"doing, making VN",5,d′+j+a+n+ə,,,0
254,"doing, making VN",6,d′+iː+ə+n+ə,,,1
254,"doing, making VN",6,d′+a+n+ə,,,1
254,"doing, making VN",7,d′+i+ə+n+ə,,,0
254,"doing, making VN",8,ḏ+i+ə+n+ə+v,,,0
254,"doing, making VN",9,ḏ+i+ă+n+ŭ+v,,,0
254,"doing, making VN",10,ḏ+i+a+n+ŭ+v,,,0
254,"doing, making VN",11,ḏ+i+ə+n+ə+v,,,0
254,"doing, making VN",12,ḏ+i+a+n+ŭ+v,,,0
254,"doing, making VN",13,ḏ+i+a+n+ŭ+v,,,0
254,"doing, making VN",14,ḏ+i+ə+n+ŭ+v,,,0
254,"doing, making VN",15,ḏ+i+a+n+ŭ+v,,,0
254,"doing, making VN",16,ḏ+i+a+n+ŭ+v,,,0
254,"doing, making VN",17,ḏ+i+ə+n+ə+v,,,0
254,"doing, making VN",18,d′+i+ə+n+ə+v,,,0
254,"doing, making VN",19,d′+i+ə+n+ŭ+v,,,0
254,"doing, making VN",20,d′+i·+a+n+ə+v,,,0
254,"doing, making VN",21,d′+i+a+n+ŭ+v,,,0
254,"doing, making VN",22,d′+i+a+n+ə,,,0
254,"doing, making VN",23,d′+i+a+n+ə,,,0
254,"doing, making VN",24,ḏ+i+ə+n+ə,,,0
254,"doing, making VN",25,d′+i+ə+n+ə,,,0
254,"doing, making VN",26,d′+i+ə+n+ə,,,0
254,"doing, making VN",27,d′+i+ə+n+ə,,,0
254,"doing, making VN",28,ḏ+e+n+ə,,,0
254,"doing, making VN",29,d′+i+ə+n+ə,,,0
254,"doing, making VN",30,d′+iː+n+ə,,,0
254,"doing, making VN",31,d′+iː+ə+n+u,,,0
254,"doing, making VN",32,d′+iː+ə+n+ŭ,,,0
254,"doing, making VN",33,d′+ẹː+ə+n+u,,,0
254,"doing, making VN",34,d′+i+ə+n+u,,,0
254,"doing, making VN",35,d′+iː+ə+n+ŭ,,,0
254,"doing, making VN",36,d′+iː+ᵊ+n+u,,,0
254,"doing, making VN",37,d′+i+ə+n+ə,,,0
254,"doing, making VN",38,d′+i+ə+n+ə,,,0
254,"doing, making VN",39,d′+iː+ə+n+ə,,,0
254,"doing, making VN",40,d′+i+ə+n+ə,,,0
254,"doing, making VN",41,d′+ᶾʲ+ï+n+ə,,,0
254,"doing, making VN",42,d′+ɪ+n+ə,,,0
254,"doing, making VN",43,d′+iː+ə+n+ə,,,0
254,"doing, making VN",44,d′+i+ə+n+ə,,,0
254,"doing, making VN",45,d′+iː+ə+n+ə,,,0
254,"doing, making VN",46,d′+iː+ə+n+ə,,,0
254,"doing, making VN",47,d′+iː+ə+n+ə,,,0
254,"doing, making VN",48,d′+i+ə+n+u,,,0
254,"doing, making VN",49,d′+iː+ə+n+ə,,,0
254,"doing, making VN",50,d′+iː+ə+n+ŭ,,,0
254,"doing, making VN",51,d′+ᶾ+i+ə+n+u,,,0
254,"doing, making VN",52,d′+ᶾ+i+ə+n+ə,,,0
254,"doing, making VN",53,ḏ+j+ɑː+n+u,,,0
254,"doing, making VN",54,d′+ᶾ+i+ə+n+ŭ,,,0
254,"doing, making VN",55a,d′+ᶾ+i+ə+n+ŭ,,,0
254,"doing, making VN",56,d′+ᶾ+i+ə+n+ŭ,,,0
254,"doing, making VN",57,d′+i+ə+n+u,,,0
254,"doing, making VN",58,d′+ᶾ+i+ə+n+ŭ,,,0
254,"doing, making VN",59,d′+ᶾ+i+ə+n+ə,,,0
254,"doing, making VN",60,d′+i+ə+n+ųː,,,0
254,"doing, making VN",61,d′+i+ə+n+ųː,,,0
254,"doing, making VN",62,d′+i+ə+n+u,,,0
254,"doing, making VN",63,j+eː+n+u,lenited,,0
254,"doing, making VN",63,d′+j+eː+n+ə,,,0
254,"doing, making VN",64,d′+ʒ+ɪː+ə+n+ŭ,,,0
254,"doing, making VN",64,d′+ʒ+ö+n+u,,,0
254,"doing, making VN",64,t′+a+n+ə,,,1
254,"doing, making VN",64,t′+a+n+u,,,1
254,"doing, making VN",65,t′+ʃ+a+n+u,,,0
254,"doing, making VN",66,t″+a+n+û,,,0
254,"doing, making VN",67,d′+ᶾ+e+n+ə+g,,,0
254,"doing, making VN",68,d′+j+e+n+û,,,0
254,"doing, making VN",69,d′+j+a+n+u,,,0
254,"doing, making VN",70,d′+a+n+u,,,0
254,"doing, making VN",71,d′+j+aː+n+u,,,0
254,"doing, making VN",72,d′+j+a+n+u,,,0
254,"doing, making VN",73,d′+j+aː+n+u,,,0
254,"doing, making VN",74,d′+j+aː+n+u,,,0
254,"doing, making VN",75,d′+j+ɛː+n+ŭ,,,0
254,"doing, making VN",76,d′+j+aː+n+u,,,0
254,"doing, making VN",77,d′+j+aː+n+u,,,0
254,"doing, making VN",78,d′+ʲ+a+n+u,,,0
254,"doing, making VN",79,d′+ᶾ+j+aː+n+u,,,0
254,"doing, making VN",80,d′+j+aː+n+u,,,0
254,"doing, making VN",81,d′+j+aː+n+u,,,0
254,"doing, making VN",82,d′+j+aː+n+u,,,0
254,"doing, making VN",83,d′+j+aː+n+u,,,0
254,"doing, making VN",83,d′+aː+n+u,,,0
254,"doing, making VN",84,d′+j+aː+n+ɔ+ŭ,,,0
254,"doing, making VN",85,d′+j+aː+n+u,,,0
254,"doing, making VN",86,d′+ᶾʲ+a+n+u,,,0
254,"doing, making VN",86,d′+ᶾʲ+aː+n+u,,,0
254,"doing, making VN",87,d′+ʒ+ʲ+ɑː+n+uː,,,0
254,"doing, making VN",88,d′+j+ɛ+n+u+v,,,0
254,"doing, making VN",88,d′+j+e+n+ə,,,0
254,"doing, making VN",88,d′+ʒ+o̤+n+u,,,0
/*<L 310>*/
/*<M 255 tired>*/
/*<F tuirseach, cortha>*/
255,"tired",1,t+ə+ˈ+r+ʃ+a+x,,,0
255,"tired",2,k+o+r+h+ə; t+ü+ˈ+r+ʃ+ɑ+x,,,0
255,"tired",3,k+o+r+h+ə,,,0
255,"tired",4,k+o+r+h+ə,,,0
255,"tired",4,t+ï+r+ʃ+ə+x,,,0
255,"tired",5,k+o+r+ʰ+ə,,,0
255,"tired",5,t+ü+r+ʃ+ə+x,,,0
255,"tired",6,t+r+i+ʃ+ə+x,,,1
255,"tired",7,t+ï+ˈ+r+ʃ+a+x,,,0
255,"tired",8,t+r̥+ˈ+ʃ+a+x,,,0
255,"tired",9,t+r̥+ˈ+ʃ+a+x,,,0
255,"tired",10,t+r̥+ˈ+ʃ+ɑ+x,,,0
255,"tired",11,t+r̥+ˈ+ʃ+a+x,,,0
255,"tired",12,t+ï+ˈ+ʃ+a+x,,,0
255,"tired",13,t+ï+ˈ+r+ʃ+ɑ+x,,,0
255,"tired",14,t+ü+ˈ+r+ʃ+ɑ+x,,,0
255,"tired",15,t+ï+ˈ+r+ʃ+ɑ̣+x,,,0
255,"tired",16,k+o+r+h+ə,,,0
255,"tired",17,t+ï+ˈ+r+ʃ+ɑ̣+x,,,0
255,"tired",18,t+r̥+ˈ+ʃ+ɑ+x,,,0
255,"tired",19,t+r̥+ˈ+ʃ+a+x,,,0
255,"tired",20,k+o̤+r+h+ə,,,0
255,"tired",21,k+o+r+h+ə,,,0
255,"tired",21,t+r̥+ˈ+ʃ+ɑ̣+x,,,0
255,"tired",22,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",23,t+ü+r+ʃ+ə+x,,,0
255,"tired",24,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",25,t+ï+r+s+ə+x,,,0
255,"tired",26,t+ï+r+ʃ+ə+x,,,0
255,"tired",27,t+o̤+ṛ+ṣ+ə+x,,,0
255,"tired",28,t+ï+ṛ+ṣ+ə+x,,,0
255,"tired",29,t+ï+ṛ+ṣ+ə+x,,,0
255,"tired",30,t+ï+r+s+ə+x,,,0
255,"tired",30,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",31,t+ï+ř+š+ə+x,,,0
255,"tired",32,t+ï+ř+š+ə+x,,,0
255,"tired",33,t+ö+r+ʃ̌+ə+x,,,0
255,"tired",34,t+ö+r+š+ə+x,,,0
255,"tired",35,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",36,t+ï+r+ʃ+ə+x,,,0
255,"tired",37,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",38,t+ï+ṛ+ṣ+ə+x,,,0
255,"tired",39,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",40,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",41,t+ï+r+s+ə+x,,,0
255,"tired",42,t+ö+r+ṣ+ə+x,,,0
255,"tired",43,t+ö+ṛ+ṣ+ə+x,,,0
255,"tired",44,t+ï+ř+š+ə+x,,,0
255,"tired",45,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",46,t+ï+r·+ʃ̌+ə+x,,,0
255,"tired",47,t+ï+ṛ+ṣ+ə+x,,,0
255,"tired",48,t+ï+ř+ʃ̌+ə+x,,,0
255,"tired",49,t+ï+ṛ+ṣ+ə+x,,,0
255,"tired",50,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",51,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",52,t+o̤+ř+š+ə+x,,,0
255,"tired",53,t+ï+r+ʃ+ɑ+x,,,0
255,"tired",54,t+ï+r+ʃ̌+ɑ+x,,,0
255,"tired",55a,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",56,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",57,t+ï+ř+š+ə+x,,,0
255,"tired",58,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",59,t+ï+r+ʃ̌+ə+x,,,0
255,"tired",60,t+ï+ř+š+ə+x,,,0
255,"tired",61,t+ö+r+ʃ̌+ə+x,,,0
255,"tired",62,t+ï+ř+ʃ̌+ə+x,,,0
255,"tired",63,t+ï+r+ʃ+ə+x,,,0
255,"tired",64,s+ɑː+r+i·,,,0
255,"tired",64,t+o̤+r+s+ə+x,,,1
255,"tired",65,k+ɔ+r+h+i,,,0
255,"tired",66,k+l+iː+t′+ə,,,0
255,"tired",67,k+ï+r+h+ĕ,,,0
255,"tired",68,k+o̤+r+h+ɪ,,,0
255,"tired",69,t+ï+ř+š+ɑ̆,,,0
255,"tired",70,t+ï+r+ʃ̌+ɑ̣,,,0
255,"tired",71,t+ï+r+ʃ̌+ɑ+h,,,0
255,"tired",72,t+ï+r+ʃ̌+a,,,0
255,"tired",73,t+ï+r+ʃ+ɑ̣,,,0
255,"tired",74,s+ɛː+r+i,,,0
255,"tired",75,t+ï+r+ʃ̌+ɑ̆,,,0
255,"tired",76,t+ï+ř+ʃ̌+ɑ,,,0
255,"tired",77,t+ï+r+ʃ̌+ɑ̣,,,0
255,"tired",78,t+ï+ř+š+ɑ+x,,,0
255,"tired",79,t+ï+ṣ+a+χ,,,0
255,"tired",80,t+ï+r+š+ɑ̣,,,0
255,"tired",81,t+ï+r+ʃ+a,,,0
255,"tired",82,t+ï+r+ʃ̌+ɑ̣,,,0
255,"tired",83,t+ï+ṣ+ɑ̣,,,0
255,"tired",84,t+ï+r+š+ɑ+x,,,0
255,"tired",85,t+ï+ṛ+ṣ+ə+x,,,0
255,"tired",86,t+ï+ř+ʃ̌+ɑ+x,,,0
255,"tired",87,t+ï+ř+š+ə+x,,,0
255,"tired",88,ʃ+ḳ′+iː,(S),,0
/*<L 311>*/
/*<M 256 (he) makes>*/
/*<F déineann, deineann, díonann, ní (sé)>*/
256,"(he) makes",1,ḏ+eː+n+ə+n,,,0
256,"(he) makes",2,ḏ+eː+n+ə+n,,,0
256,"(he) makes",3,ḏ+eː+n+ə+n,,,0
256,"(he) makes",4,d′+eː+n+ə+n,,,0
256,"(he) makes",5,d′+eː+n′+ə+n,,,0
256,"(he) makes",7,ḏ+eː+n′+ə+n,,,0
256,"(he) makes",8,ḏ+i+n′+ə+n,,,0
256,"(he) makes",9,ḏ+i+n′+ə+n,,,0
256,"(he) makes",10,ḏ+i+n′+ə+n,,,0
256,"(he) makes",11,ḏ+eː+n′+ə+n,,,0
256,"(he) makes",12,ḏ+i+n′+ə+n,,,0
256,"(he) makes",13,ḏ+i+n′+ə+n,,,0
256,"(he) makes",14,ḏ+i+n′+ə+n,,,0
256,"(he) makes",15,ḏ+i+n′+ə+n,,,0
256,"(he) makes",16,ḏ+i+n′+ə+n,,,0
256,"(he) makes",17,ḏ+i+n′+ə+n,,,0
256,"(he) makes",18,d′+i+n′+ə+n,,,0
256,"(he) makes",19,d′+i+n′+ə+n,,,0
256,"(he) makes",20,d′+ɪ+n′+ə+n,,,0
256,"(he) makes",21,ḏ+i+n′+ə+n,,,0
256,"(he) makes",22,d′+i+n′+ə+n,,,0
256,"(he) makes",23,ḏ+i+n′+ə+n,,,0
256,"(he) makes",24,d′+ɪ+n′+ə+n,,,0
256,"(he) makes",25,ḏ+i+ə+n+ə+n,,,0
256,"(he) makes",27,d′+i+ə+n+ə+n,,,0
256,"(he) makes",28,ḏ+j+ï+n+ə+n,,,0
256,"(he) makes",29,d′+i+ə+n+ə+n,,,0
256,"(he) makes",30,d′+i+ə+n+ə+n,,,0
256,"(he) makes",31,d′+i+ə+n+ə+n,,,0
256,"(he) makes",33,d′+i+ə+n+ə+n,,,0
256,"(he) makes",34,d′+i+ə+n+ə+n,,,0
256,"(he) makes",35,d′+i+ə+n+ə+n,,,0
256,"(he) makes",36,d′+iː+ᵊ+n+ə+n,,,0
256,"(he) makes",37,ḏ+i+ə+n+ə+n,,,0
256,"(he) makes",38,d′+i+ə+n+ə+n,,,0
256,"(he) makes",39,d′+i+ə+n+ə+n,,,0
256,"(he) makes",40,d′+i+ə+n+ə+n,,,0
256,"(he) makes",41,d′+ʲ+ï+n+ə+n,,,0
256,"(he) makes",42,d′+ɪ+n+ə+n,,,0
256,"(he) makes",43,d′+i+ə+n+ə+n,,,0
256,"(he) makes",44,d′+i+ə+n+ə+n,,,0
256,"(he) makes",45,d′+i+ə+n+ə+n,,,0
256,"(he) makes",46,d′+i+ə+n+ə+n,,,0
256,"(he) makes",47,d′+i+ə+n+ə+n,,,0
256,"(he) makes",48,d′+i+ə+n+ə+n,,,0
256,"(he) makes",49,ḏ+i+ə+n+ə+n,,,0
256,"(he) makes",50,d′+i+ə+n+ə+n,,,0
256,"(he) makes",51,d′+i+ə+n+ə+n,,,0
256,"(he) makes",52,d′+ᶾ+ɪ+ə+n+ə+n,,,0
256,"(he) makes",53,ḏ+j+ɑː+n+ə+n,,,0
256,"(he) makes",54,d′+ᶾʲ+ɑː+n+ə+n,,,0
256,"(he) makes",55a,d′+ᶾ+i+ə+n+ə+n,,,0
256,"(he) makes",56,d′+ᶾ+i+ə+n+ə+n,,,0
256,"(he) makes",57,d′+ᶾ+i+ə+n+ə+n,,,0
256,"(he) makes",58,d′+i+ə+n+ə+n,,,0
256,"(he) makes",59,d′+i+ə+n+ə+n,,,0
256,"(he) makes",60,d′+i+ə+n+ə+n,,,0
256,"(he) makes",61,d′+i+ə+n+ə+n,,,0
256,"(he) makes",62,d′+i+ə+n+ə+ɴ,,,0
256,"(he) makes",66,t′+a+n+ə,,,0
256,"(he) makes",67,ˈ+d+e·+n+e ʃ+eː,i.e. ‘he makes’,,0
256,"(he) makes",68,n′+i+ə+n,,,0
256,"(he) makes",69,ɴ′+iː+n,,,0
256,"(he) makes",70,ɴ′+iː,,,0
256,"(he) makes",71,ɴ′+iː+ə+n,,,0
256,"(he) makes",72,ɴ′+iː+n,,,0
256,"(he) makes",73,ɴ′+iː,,,0
256,"(he) makes",74,n′+iː+n,,,0
256,"(he) makes",75,n′+iː+ᵊ+n,,,0
256,"(he) makes",76,ɴ′+iː,,,0
256,"(he) makes",77,ɴ′+iː,,,0
256,"(he) makes",78,ɴ′+i,,,0
256,"(he) makes",79,ɴ′+iː+ᵊ+n,,,0
256,"(he) makes",80,n′+iː+ᵊ+n,,,0
256,"(he) makes",81,ɴ′+iː+n,,,0
256,"(he) makes",82,ɴ′+iː,,,0
256,"(he) makes",83,ɴ′+iː,,,0
256,"(he) makes",84,n′+iː,,,0
256,"(he) makes",85,n′+iː,,,0
256,"(he) makes",86,ɴ′+iː,,,0
256,"(he) makes",88,t+i d′+ʒ+o̤+n+u (n+i e),"i.e. ‘ta e ag deineamh’, ‘he makes’; in brackets: ‘he will do’",,0
/*<L 312>*/
/*<M 257a book>*/
/*<F leabhar>*/
257a,"book",1,l′+o+u+r,,,0
257a,"book",2,l′+è+u+r,,,0
257a,"book",3,l′+ə+u+ᵊ+r,,,0
257a,"book",4,l′+o+u+r,,,0
257a,"book",5,l′+e+u+r,,,0
257a,"book",7,l′+o+u+r,,,0
257a,"book",8,l′+o+u+r,,,0
257a,"book",9,l′+o+u+r,,,0
257a,"book",10,l′+o+u+r,,,0
257a,"book",11,l′+o+u+r,,,0
257a,"book",12,l′+o+u+r,,,0
257a,"book",13,l′+o+u+r,,,0
257a,"book",14,l′+ọ+u+r,,,0
257a,"book",15,l′+ɑ̨+u+r,,,0
257a,"book",17,l′+o+u+r,,,0
257a,"book",18,l′+ɑ+u+ə+r,,,0
257a,"book",19,l′+o+u+r,,,0
257a,"book",20,l′+e+u+r,,,0
257a,"book",21,l′+ɑ+u+r,,,0
257a,"book",22,l′+ɑ̨+u+r,,,0
257a,"book",23,l′+ǫ+u+ə+r,,,0
257a,"book",24,l′·+ɔ̨+u+r,,,0
257a,"book",25,ʟ′+ɑ̨+u+r,,,0
257a,"book",26,ʟ′+ɑ+u+r,,,0
257a,"book",27,ʟ′+ǫ+u+r,,,0
257a,"book",28,l′+ɑ̨+u+r,,,0
257a,"book",29,l′+o+u+r,,,0
257a,"book",30,l′+ɑ̨+u+r,,,0
257a,"book",31,ʟ′+ɑ̨+u+ə+r,,,0
257a,"book",32,ʟ′+ɑ̨+u+ə+r,,,0
257a,"book",33,ʟ′+ɑ+u+r,,,0
257a,"book",34,ʟ′+o+u+ə+r,,,0
257a,"book",35,ʟ′+ɑ+u+r,,,0
257a,"book",36,ʟ′+ɑ+u+r,,,0
257a,"book",37,ʟ′+ɑ+u+r,,,0
257a,"book",38,ʟ′+ɑ+u+r,,,0
257a,"book",39,ʟ′+ɑ+u+r,,,0
257a,"book",40,ʟ′+ɑ+u+r,,,0
257a,"book",41,ʟ′+ɑ+u+r,,,0
257a,"book",42,ʟ′+ɛ+u+r,,,0
257a,"book",43,ʟ′+ɑ+u+r,,,0
257a,"book",44,ʟ′+ɑ+u+r,,,0
257a,"book",45,ʟ′+ɑ+u+r,,,0
257a,"book",46,ʟ′+ɑ+u+r,,,0
257a,"book",47,ʟ′+ɑ+u+r,,,0
257a,"book",48,l′+ɑ̨+u+r,,,0
257a,"book",49,ʟ′+o+u+ᵊ+r,,,0
257a,"book",50,ʟ′+ɑ̨+u+r,,,0
257a,"book",51,ʟ′+ǫ+u+ə+r,,,0
257a,"book",52,ʟ′+ǫ+u+ə+r,,,0
257a,"book",53,ʟ′+o+u+ə+r,,,0
257a,"book",54,ʟ′+ɑ̨+u+ə+r,,,0
257a,"book",55a,ʟ′+ɔ+u+r,,,0
257a,"book",56,ʟ′+ɑ+ũ+ə+r,,,0
257a,"book",57,ʟ′+a+ᵘ+w+ə+r,,,0
257a,"book",60,ʟ′+ɑ̨+u+ə+r,,,0
257a,"book",61,ʟ′+ɔ+u+ʷ+ə+r,,,0
257a,"book",62,ʟ′+ɑ+u+ə+r,,,0
257a,"book",64,ʟ′+ɔ+u+ə+r,,,0
257a,"book",65,ʟ′+oː+r,,,0
257a,"book",66,ʟ′+ọː+r,,,0
257a,"book",67,l′+ʲ+oː+ᵊ+r,,,0
257a,"book",69,ʟ′+oː+r,,,0
257a,"book",70,ʟ′+oː+r,,,0
257a,"book",71,ʟ′+oː+r,,,0
257a,"book",72,ʟ′+oː+r,,,0
257a,"book",73,ʟ′+oː+r,,,0
257a,"book",74,ʟ′+oː+r,,,0
257a,"book",75,ʟ′+oː+r,,,0
257a,"book",76,ʟ′+oː+r,,,0
